S_no_vax_0,S_no_vax_1,S_no_vax_2,S_no_vax_3,S_vax_0,S_vax_1,S_vax_2,S_vax_3,E_wild_0,E_wild_1,E_wild_2,E_wild_3,E_VOC_0,E_VOC_1,E_VOC_2,E_VOC_3,E_wild_vax_0,E_wild_vax_1,E_wild_vax_2,E_wild_vax_3,E_VOC_vax_0,E_VOC_vax_1,E_VOC_vax_2,E_VOC_vax_3,I_p_wild_0,I_p_wild_1,I_p_wild_2,I_p_wild_3,I_p_VOC_0,I_p_VOC_1,I_p_VOC_2,I_p_VOC_3,I_p_wild_vax_0,I_p_wild_vax_1,I_p_wild_vax_2,I_p_wild_vax_3,I_p_VOC_vax_0,I_p_VOC_vax_1,I_p_VOC_vax_2,I_p_VOC_vax_3,I_as_wild_0,I_as_wild_1,I_as_wild_2,I_as_wild_3,I_as_VOC_0,I_as_VOC_1,I_as_VOC_2,I_as_VOC_3,I_as_wild_vax_0,I_as_wild_vax_1,I_as_wild_vax_2,I_as_wild_vax_3,I_as_VOC_vax_0,I_as_VOC_vax_1,I_as_VOC_vax_2,I_as_VOC_vax_3,I_ps_wild_0,I_ps_wild_1,I_ps_wild_2,I_ps_wild_3,I_ps_VOC_0,I_ps_VOC_1,I_ps_VOC_2,I_ps_VOC_3,I_ps_wild_vax_0,I_ps_wild_vax_1,I_ps_wild_vax_2,I_ps_wild_vax_3,I_ps_VOC_vax_0,I_ps_VOC_vax_1,I_ps_VOC_vax_2,I_ps_VOC_vax_3,I_ms_wild_0,I_ms_wild_1,I_ms_wild_2,I_ms_wild_3,I_ms_VOC_0,I_ms_VOC_1,I_ms_VOC_2,I_ms_VOC_3,I_ms_wild_vax_0,I_ms_wild_vax_1,I_ms_wild_vax_2,I_ms_wild_vax_3,I_ms_VOC_vax_0,I_ms_VOC_vax_1,I_ms_VOC_vax_2,I_ms_VOC_vax_3,I_ss_wild_0,I_ss_wild_1,I_ss_wild_2,I_ss_wild_3,I_ss_VOC_0,I_ss_VOC_1,I_ss_VOC_2,I_ss_VOC_3,I_ss_wild_vax_0,I_ss_wild_vax_1,I_ss_wild_vax_2,I_ss_wild_vax_3,I_ss_VOC_vax_0,I_ss_VOC_vax_1,I_ss_VOC_vax_2,I_ss_VOC_vax_3,H_wild_0,H_wild_1,H_wild_2,H_wild_3,H_VOC_0,H_VOC_1,H_VOC_2,H_VOC_3,H_wild_vax_0,H_wild_vax_1,H_wild_vax_2,H_wild_vax_3,H_VOC_vax_0,H_VOC_vax_1,H_VOC_vax_2,H_VOC_vax_3,R_wild_0,R_wild_1,R_wild_2,R_wild_3,R_VOC_0,R_VOC_1,R_VOC_2,R_VOC_3,R_wild_vax_0,R_wild_vax_1,R_wild_vax_2,R_wild_vax_3,R_VOC_vax_0,R_VOC_vax_1,R_VOC_vax_2,R_VOC_vax_3
1370968.0,1215222.0,5046085,1645834,0.0,0.0,0.0,0.0,990,2032,9469,1113,882,1772,8058,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,836,3759,542,329,723,2907,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,593,2404,281,238,435,1655,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474,805,758,107,324,645,518,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3337,258,0.0,0.0,1920,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,105,0.0,0.0,151,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,148,0.0,0.0,116,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211623,320780,2135503,236486,3372,6157,33140,3249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386828.0,1219350.0,4952075,1659347,0.0,0.0,0.0,0.0,1037,1999,7616,1044,950,1714,7627,1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402,871,3686,536,370,604,3114,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,643,2617,313,192,406,1729,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,824,794,107,318,575,446,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180,272,0.0,0.0,1989,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,96,0.0,0.0,152,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,130,0.0,0.0,101,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195471,316379,2237860,222482,3644,6635,26745,3589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367904.0,1232826.0,4915215,1649243,0.0,0.0,0.0,0.0,1046,1960,9321,1201,1009,1826,8798,1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509,870,3818,483,373,751,3163,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,648,2440,368,201,455,1803,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,888,717,88,322,565,584,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907,285,0.0,0.0,1994,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,127,0.0,0.0,142,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,131,0.0,0.0,99,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214528,302508,2272351,232103,3402,6703,26413,3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365904.0,1264043.0,5180009,1670262,0.0,0.0,0.0,0.0,1090,1741,8690,997,856,2053,7622,1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429,834,4002,469,314,776,3109,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,541,2795,325,244,390,1507,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453,845,830,94,256,562,520,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3213,288,0.0,0.0,2140,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,118,0.0,0.0,119,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,139,0.0,0.0,142,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216708,272130,2003008,210958,3438,6085,32030,4123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384467.0,1221386.0,5144959,1678055,0.0,0.0,0.0,0.0,926,1949,8956,1078,964,1962,8658,1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,821,3605,474,382,690,2978,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,656,2357,307,243,437,1808,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,888,795,83,315,482,528,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045,251,0.0,0.0,2009,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,142,0.0,0.0,129,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,150,0.0,0.0,94,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198492,313993,2043817,203763,3125,6736,26034,3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377961.0,1257715.0,5307896,1645564,0.0,0.0,0.0,0.0,1009,2084,8623,1173,950,1859,8009,862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527,775,3974,553,399,537,3297,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352,556,2837,266,224,429,1868,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435,890,853,80,321,584,531,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3278,291,0.0,0.0,1841,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,134,0.0,0.0,142,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,136,0.0,0.0,121,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204218,278899,1875365,236468,3604,5672,31143,3504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381126.0,1281504.0,5076546,1644848,0.0,0.0,0.0,0.0,1059,2082,8390,1179,762,1558,7403,905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,813,3221,489,407,705,2869,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,560,2504,349,235,430,1664,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435,841,799,89,325,594,551,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3086,276,0.0,0.0,2058,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,144,0.0,0.0,120,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,155,0.0,0.0,99,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201562,254263,2110607,236678,3348,6650,29858,3800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376026.0,1233674.0,5039127,1648731,0.0,0.0,0.0,0.0,984,2087,10186,1158,870,1760,8604,1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,836,4145,482,360,666,2809,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274,625,2786,316,185,414,1755,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461,876,853,98,302,669,511,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3162,232,0.0,0.0,1890,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,137,0.0,0.0,127,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,153,0.0,0.0,134,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206700,301964,2143147,233576,3432,6429,30509,2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380197.0,1214404.0,5194556,1664309,0.0,0.0,0.0,0.0,949,1988,9011,1069,849,1885,8886,1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462,898,3838,516,349,816,2866,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,445,2596,341,188,351,1726,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,855,798,104,308,628,571,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726,305,0.0,0.0,1914,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,129,0.0,0.0,129,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,123,0.0,0.0,107,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202375,320646,1993117,217560,3563,7084,26925,3439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382772.0,1227095.0,5322597,1646361,0.0,0.0,0.0,0.0,1102,2034,7564,1239,824,1767,6133,1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,805,3890,432,345,751,3487,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,540,2776,352,215,374,1754,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494,868,838,114,317,649,558,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3099,248,0.0,0.0,1863,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,114,0.0,0.0,97,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,156,0.0,0.0,113,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199276,308745,1864462,235339,3895,6372,30519,3544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388360.0,1198671.0,5068098,1653274,0.0,0.0,0.0,0.0,994,1837,8877,1230,999,1949,9040,850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447,831,3565,464,363,741,3095,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,631,2783,286,191,403,1814,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462,836,745,122,283,659,488,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3186,243,0.0,0.0,1967,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,118,0.0,0.0,116,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,141,0.0,0.0,123,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194741,336558,2115616,228936,2891,6884,30261,3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361836.0,1274507.0,5087276,1665034,0.0,0.0,0.0,0.0,965,2065,9431,1151,846,1950,9146,1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463,827,3758,506,388,657,3062,417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,581,2524,355,212,395,1754,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473,842,848,91,353,550,464,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803,279,0.0,0.0,1559,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,160,0.0,0.0,125,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,124,0.0,0.0,117,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220833,261180,2096133,216480,3366,6446,30763,3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379277.0,1248961.0,4981504,1658062,0.0,0.0,0.0,0.0,1058,1927,8015,1058,967,1968,7109,1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,949,3660,485,331,675,2265,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,624,2509,329,197,405,1937,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416,772,819,102,327,569,543,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3110,290,0.0,0.0,2070,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,134,0.0,0.0,128,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,151,0.0,0.0,114,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203232,285894,2204447,223571,3432,7256,31522,3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382068.0,1213638.0,5216351,1669176,0.0,0.0,0.0,0.0,1033,1853,8329,1165,767,1902,7881,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,853,3938,474,291,764,3309,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,542,2641,345,230,447,1898,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463,834,737,95,270,656,473,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3265,263,0.0,0.0,2406,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,122,0.0,0.0,152,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,156,0.0,0.0,111,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200666,321764,1968833,212536,3462,6747,29442,3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403513.0,1252502.0,5128282,1666382,0.0,0.0,0.0,0.0,1092,1954,9141,1170,1038,2018,7555,1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,911,3641,478,409,629,3327,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,555,2639,311,217,428,1861,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,887,705,97,346,622,539,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247,277,0.0,0.0,2073,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,130,0.0,0.0,100,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,145,0.0,0.0,111,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178937,283236,2055631,215805,3169,6258,30911,3120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369379.0,1267886.0,5020231,1648918,0.0,0.0,0.0,0.0,952,1868,8213,1099,1000,1783,7784,869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,922,4133,517,370,705,3052,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,584,2699,408,239,399,1734,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,840,741,113,308,560,569,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240,291,0.0,0.0,1919,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,149,0.0,0.0,127,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,120,0.0,0.0,123,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212906,267312,2165098,233371,3568,7141,30106,3013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386099.0,1246812.0,5122219,1656127,0.0,0.0,0.0,0.0,1115,1954,9643,1077,882,1884,7472,967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451,809,3824,462,344,723,2966,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,578,2602,354,210,409,1754,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503,882,784,88,307,650,503,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3375,248,0.0,0.0,2243,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,121,0.0,0.0,141,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,162,0.0,0.0,124,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196563,288365,2062141,225514,3188,6934,29974,3739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360973.0,1247243.0,5069839,1650573,0.0,0.0,0.0,0.0,1055,1882,8520,1280,851,1835,8007,1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,773,3862,446,338,776,2974,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,537,2786,309,211,322,1794,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423,1012,805,109,307,689,549,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2649,312,0.0,0.0,2159,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,123,0.0,0.0,130,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,115,0.0,0.0,114,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221237,287945,2119014,231049,3737,6986,26556,3573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401688.0,1241903.0,5131919,1668762,0.0,0.0,0.0,0.0,1070,2020,7919,1158,969,1835,6726,940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,849,4006,516,276,753,2898,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,549,2659,384,216,391,1727,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459,879,779,93,343,561,493,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3109,313,0.0,0.0,2123,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,150,0.0,0.0,127,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,129,0.0,0.0,142,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180942,292840,2052712,212599,3286,7420,32406,3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383330.0,1238867.0,5153373,1649097,0.0,0.0,0.0,0.0,956,1923,9402,1016,946,1800,8248,972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483,808,3532,524,341,683,2993,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,569,2861,305,224,375,1875,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428,919,814,95,318,665,570,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3567,324,0.0,0.0,2074,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,114,0.0,0.0,120,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,150,0.0,0.0,144,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199330,296633,2031595,232353,3325,6758,28608,3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387745.0,1268779.0,5110790,1657305,0.0,0.0,0.0,0.0,943,1998,8203,990,918,1480,8503,957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455,844,3575,520,328,673,3505,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,541,2338,305,206,358,1752,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474,887,789,103,287,581,536,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183,299,0.0,0.0,2212,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,118,0.0,0.0,141,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,141,0.0,0.0,88,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194920,267504,2075040,224404,3414,6355,29112,3769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360780.0,1230139.0,5114629,1656034,0.0,0.0,0.0,0.0,1130,2162,9280,1097,901,1592,7997,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,923,3982,531,379,717,2879,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,608,2374,352,235,387,1798,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448,885,816,79,285,643,459,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2897,267,0.0,0.0,1702,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,125,0.0,0.0,124,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,136,0.0,0.0,94,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221517,305407,2071225,225572,3547,6537,29488,3658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375507.0,1244895.0,5142138,1662194,0.0,0.0,0.0,0.0,909,1949,8041,1125,964,1846,7713,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447,884,3788,428,357,714,3048,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,607,2251,314,236,334,1660,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,826,843,80,294,593,562,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3166,253,0.0,0.0,1797,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,123,0.0,0.0,96,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,95,0.0,0.0,123,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207124,290852,2042906,220010,3405,6500,31634,3432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365385.0,1263329.0,5024277,1656705,0.0,0.0,0.0,0.0,1032,2095,8818,1126,942,1829,7973,1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,848,3769,458,358,717,3212,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,523,2582,286,213,431,2022,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487,892,757,91,326,591,511,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2993,287,0.0,0.0,2160,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,122,0.0,0.0,124,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,151,0.0,0.0,132,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217153,272163,2163142,224939,3418,6582,27304,3687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382811.0,1207485.0,5220361,1651700,0.0,0.0,0.0,0.0,1036,2043,9084,1173,968,1666,8474,922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,920,3764,497,389,745,2435,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,524,2586,361,228,431,1815,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,871,795,90,263,658,522,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2580,216,0.0,0.0,2135,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,124,0.0,0.0,139,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,134,0.0,0.0,117,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199083,328299,1964569,230470,3971,6358,30390,3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376283.0,1209956.0,5083342,1664736,0.0,0.0,0.0,0.0,988,1681,9253,1044,859,1698,7484,838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475,829,4053,512,346,722,3329,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,558,2494,294,211,332,1785,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507,844,826,121,274,663,570,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3123,269,0.0,0.0,1617,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,118,0.0,0.0,136,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,121,0.0,0.0,108,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206473,326700,2101133,217128,3293,6017,30480,3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382548.0,1203322.0,5073052,1642665,0.0,0.0,0.0,0.0,1011,1848,8434,1061,863,1798,7111,1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479,842,3895,541,375,702,2973,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,608,2748,344,238,435,1542,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,839,712,85,312,636,575,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922,316,0.0,0.0,1888,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,131,0.0,0.0,127,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,121,0.0,0.0,138,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199738,331799,2114225,239259,3649,7171,29409,3290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
