ch-median,ch-p1,ch-p2,teen-median,teen-p1,teen-p2,adu-median,adu-p1,adu-p2,sen-median,sen-p1,sen-p2,all-median,all-p1,all-p2,adu+sen-median,adu+sen-p1,adu+sen-p2,time
9.939032415305874,8.425074031196685,11.367263282963686,22.300872916011325,18.395160427807486,25.959609547027366,22.58282809110629,19.808645946312364,25.06216363882863,15.112744369285661,13.343673901731956,16.67618133501821,19.400559347889732,16.892931992233848,21.684328474351663,20.58622474321022,18.080688762839486,22.817744769832913,2021-02-18
9.990988301242993,8.469477211796246,11.426410248598586,22.384256055363323,18.469320934256054,26.0457372601447,22.642266811279825,19.86158920824295,25.12804826464208,15.15059094625734,13.37750817661488,16.717655913179218,19.45859592893354,16.943341718415336,21.744438263710187,20.639892317167664,18.128524576321695,22.877412731210136,2021-02-19
10.043328052644407,8.51346271021204,11.480903302461613,22.466711229946522,18.54368472790186,26.132423718150363,22.702235629067246,19.91490028470716,25.19365780911063,15.187991526053668,13.410904073440866,16.75840444510518,19.516009985053238,16.993931845848035,21.80449939904772,20.693183398565555,18.176512725249836,22.936986122424653,2021-02-20
10.096271021203997,8.55780282719961,11.536479709968313,22.548128342245988,18.617451635734508,26.220156495753375,22.7628579175705,19.968929704446854,25.258836361171365,15.225470155355683,13.444419646175573,16.79922340741842,19.572965622447878,17.044738624281553,21.86416402144937,20.74682911807363,18.225059205690105,22.99604454334134,2021-02-21
10.146076041920546,8.600398488910553,11.588075798196442,22.61412393834539,18.676704152249137,26.289329191569674,22.822060737527114,20.021905436550977,25.32066418112798,15.263576897346317,13.478162305805396,16.83952464134394,19.627393408015777,17.09342870240535,21.920480453641925,20.8005642421473,18.272894323803467,23.053542606242427,2021-02-22
10.197075310748232,8.643438947111871,11.639637155739702,22.679348851840203,18.735629915067634,26.358351682919157,22.88198888286334,20.075361442516268,25.381291892624727,15.300999777001412,13.512398535642607,16.880078421169998,19.682309659922648,17.14242823242985,21.976136030941337,20.854807978860787,18.3212132696243,23.11023672342201,2021-02-23
10.248732634657568,8.687319948817938,11.69344686814526,22.74328405158855,18.795134869455804,26.425432919156968,22.941418112798264,20.12917075650759,25.44136076464208,15.338162491637553,13.546448747491265,16.920040325577936,19.7367027751668,17.19163589996456,22.031335385302864,20.90863151411599,18.369741372459423,23.164884866787197,2021-02-24
10.301078479161589,8.730378990982208,11.748086765781135,22.806275558351683,18.852122916011325,26.491310946838624,23.000317245119305,20.182749593275492,25.501175704989155,15.375659704155208,13.580622723556084,16.96050992343715,19.790827773240675,17.24052094087554,22.086212421221315,20.9621083583335,18.41813367969324,23.219333687640315,2021-02-25
10.353016085790884,8.774476907141116,11.803063916646357,22.86759201006606,18.90971099402328,26.555572113872287,23.059478036876357,20.23604277386117,25.560130694143165,15.413078867167174,13.615053333828886,17.000512153423028,19.84380248701789,17.289484067060116,22.14021175863291,21.015749110921263,18.46638527407466,23.27299455625534,2021-02-26
10.404801364854984,8.818356994881794,11.85624207896661,22.928601761560238,18.96634161686065,26.616844526580685,23.117847071583515,20.289844970173533,25.61868065347071,15.45130825838103,13.649610495800193,17.040381699249235,19.895649259595974,17.338596699385178,22.19343579056042,21.068735223412077,18.515043659229534,23.326190719806092,2021-02-27
10.455459419936632,8.86274128686327,11.909310565439922,22.98891947153193,19.022036410821013,26.677582966341618,23.17629067245119,20.343781588937095,25.676463327006513,15.489853564260759,13.683967330706906,17.07982364528358,19.94771175863291,17.387730172427077,22.24617347489098,21.121860409671587,18.56374699501321,23.378754197047662,2021-02-28
10.513660736046795,8.913222337314158,11.968564465025588,23.068732305756527,19.097300251651465,26.758238832966345,23.237630151843817,20.400200176247285,25.737074295010846,15.530015609901138,13.720443953021631,17.11944696350257,20.004215911367243,17.441452879177774,22.30326085951585,21.177539586354875,18.61483549559931,23.43375558778535,2021-03-01
10.570095052400683,8.962955459419936,12.028457531074825,23.148670965712487,19.171083280905947,26.838094526580687,23.298699837310195,20.457586835683298,25.79693492407809,15.569352560767115,13.75568311900691,17.158968445699845,20.060172272986424,17.495356179792594,22.359862705517976,21.232800548348003,18.666302574851485,23.48817997139054,2021-03-02
10.626035827443333,9.013833475505727,12.086990311966854,23.226557093425605,19.245164753067005,26.917405630701477,23.359326193058568,20.51503619848156,25.856698549349243,15.608105998662008,13.791439455883445,17.198047833197055,20.116445290229134,17.549567545495172,22.41611345670832,21.287792303260286,18.71795382750879,23.542415115331888,2021-03-03
10.683591274677065,9.066465086522056,12.146890385084085,23.305434098773198,19.322135498584462,26.997797656495752,23.41961496746204,20.573960954446857,25.916441092733187,15.646770237121832,13.82804300156099,17.2372877796774,20.173207544262446,17.605288264480638,22.47246043730835,21.34208968271313,18.770912572268692,23.59667772634256,2021-03-04
10.742907628564465,9.119527479892762,12.206864184742871,23.38768480654294,19.40197113872287,27.079132195659014,23.481156453362257,20.63407863340564,25.976727562364424,15.685174310562699,13.864949081989147,17.27651620456404,20.231115459882584,17.661947162426618,22.529426244664624,21.397447002960284,18.824826257127533,23.651335803548367,2021-03-05
10.80150499634414,9.173700341213745,12.269165549597854,23.472357659641396,19.48118787354514,27.159970116388802,23.54226409978308,20.6947478308026,26.036709666485898,15.723262469337694,13.9022400208132,17.31536330186576,20.29060203091052,17.71935205017181,22.58637132687181,21.452402002662268,18.87924691554249,23.705668944827448,2021-03-06
10.861960760419205,9.228575737265416,12.33115799415062,23.55894149103492,19.564135341302297,27.241844526580685,23.603878796095444,20.756970512472886,26.097410995119308,15.762142273098936,13.940691481453952,17.35446889169702,20.351486971662787,17.778173644390346,22.643879878885002,21.507940118808733,18.935116027258456,23.760598166213022,2021-03-07
10.930940775042652,9.291773702169145,12.402269376066295,23.676934570619693,19.680514312676944,27.358457061969176,23.670634490238612,20.823219563449022,26.1623488340564,15.802177952872965,13.980515126737533,17.39417137441463,20.42042236158836,17.844146532197176,22.708011233184894,21.567554089762183,18.994302098027138,23.81879110126557,2021-03-08
11.001858396295393,9.357014989032413,12.473529734340728,23.79998427178358,19.801308194400754,27.475852862535387,23.737554229934926,20.89164662418655,26.227276301518437,15.842581580316658,14.021390953690627,17.43473853415595,20.48972602739726,17.91221932446801,22.772518991632893,21.627386605209306,19.05536526731965,23.877207547732105,2021-03-09
11.074762368998295,9.424451316110163,12.546633560809164,23.92738282478767,19.928576203208557,27.59798836111985,23.805985629067244,20.962059246203903,26.293574633947937,15.883252806065562,14.062788039842415,17.474400505463464,20.56096352681942,17.980431221782208,22.838073639767632,21.688398267538197,19.11802261935509,23.93638651580474,2021-03-10
11.149384596636608,9.495718986107725,12.62224469900073,24.064123938345393,20.0629191569676,27.72475739226172,23.876803145336225,21.033942041757047,26.36127914859002,15.924637627295027,14.10471642012934,17.515004274139596,20.63445459728493,18.05106349291955,22.90536916190271,21.751239743309558,19.18189920131921,23.99684754534798,2021-03-11
11.226401413599804,9.569079027540823,12.700891725566658,24.206818181818182,20.208523120478134,27.859446366782006,23.952284436008675,21.109408486984815,26.430307619305854,15.967308407046755,14.14825131940831,17.555784583364307,20.710459651447678,18.12505327673082,22.98647645499792,21.817930582321736,19.248830985635667,24.058325849840067,2021-03-12
11.30642822325128,9.64462679746527,12.78018492566415,24.35846964454231,20.36391907832652,28.000903979238753,24.030276572668114,21.18728796095445,26.50103477494577,16.012142273098938,14.192724299412772,17.597958262097677,20.789069602601046,18.20204312217822,23.05989198268025,21.887190312518626,19.317781574712416,24.121421234577713,2021-03-13
11.388423105045089,9.72406836461126,12.861649402875944,24.52073765335011,20.52828759043724,28.15189053161372,24.11096122559653,21.26799159436009,26.57348305314534,16.057749200921727,14.238533598453873,17.640423139820115,20.870740558115166,18.28208503474737,23.129208900257332,21.958499394035723,19.38915865336857,24.185855552023522,2021-03-14
11.475054837923471,9.80606294174994,12.94570527662686,24.69030355457691,20.70474402327776,28.307886520918522,24.19470715835141,21.352617136659436,26.648184517353577,16.105508065115586,14.286395785326693,17.683804541737903,20.955981016071622,18.366032905989492,23.201556659013512,22.032626706137126,19.463958089126415,24.252185792621145,2021-03-15
11.564312698025836,9.893450828661955,13.031130575188886,24.86874803397295,20.891021940861908,28.47055795847751,24.281165943600868,21.438833514099784,26.72526389642082,16.153813275849252,14.333929420947001,17.72850721028767,21.04392575928009,18.45421826124474,23.28128935081745,22.10888780720402,19.539835346591698,24.320611527228653,2021-03-16
11.657451864489397,9.984358396295393,13.118459663660735,25.05422302610884,21.086398238439763,28.64200534759358,24.370260303687637,21.52850352494577,26.803877779284164,16.203341262172007,14.383462238905821,17.773820337471193,21.135215803504014,18.54614566158682,23.36678347997596,22.187406870244175,19.61877749190392,24.389886903224525,2021-03-17
11.752303192785767,10.07877345844504,13.207185595905433,25.251022334067315,21.295065665303554,28.82011560239069,24.46243085683297,21.62081555043384,26.901544807483734,16.25491711885825,14.434628893183676,17.819600646695903,21.229707074286946,18.641710055934787,23.45467991586668,22.26872727633958,19.700092186040965,24.461296862893132,2021-03-18
11.850402144772119,10.179284974408969,13.298862722398246,25.460585089650834,21.51573529411765,29.004216734822272,24.557255965292843,21.71776857375271,26.988098020607378,16.306846056641643,14.486238199658068,17.866252508734114,21.327297872012572,18.74198183275036,23.545060403408478,22.35208709991457,19.784925744541358,24.54608154689766,2021-03-19
11.952096027297099,10.28284974408969,13.393877345844505,25.67933312362378,21.749944164831707,29.19661450141554,24.65577006507592,21.817937703362254,27.069117068872018,16.361090463093735,14.540245298446445,17.91388221957928,21.431226404918565,18.846228639228315,23.637905758355547,22.438768799793376,19.87275669044166,24.63248192041007,2021-03-20
12.057232512795515,10.389723677796734,13.49301090665367,25.90859547027367,21.995011796162316,29.40081629443221,24.75647369848156,21.922918722885033,27.1515294197397,16.415658217497956,14.595969672192076,17.96257396119825,21.539487957840887,18.954951615637086,23.73354742900288,22.527141239345955,19.964572397830448,24.705074106451036,2021-03-21
12.166835242505483,10.502382098464539,13.595051182061905,26.14874960679459,22.2541432054105,29.611504797106008,24.86167977223427,22.032263760845986,27.2389574972885,16.47259347357467,14.65374173046904,18.011608748977924,21.652091005747568,19.068861811794072,23.832267939966407,22.61944549301651,20.06013301412592,24.779748177140245,2021-03-22
12.28032537167926,10.620417377528637,13.699987204484524,26.398474363007235,22.52746972318339,29.83066137150047,24.97032809110629,22.146165740238615,27.336994712581344,16.530075076191185,14.713060469783692,18.06429606779157,21.76786369169607,19.187640877082146,23.935970576451915,22.71441797627799,20.159445989708537,24.85857767269982,2021-03-23
12.397824762368998,10.743651291737752,13.80911558615647,26.65898081157597,22.81701163888015,30.049525794274928,25.0825555856833,22.26486435737527,27.438354121475054,16.589649148888725,14.774229354047424,18.119910614732774,21.887658135198855,19.311631855093456,24.04259187635792,22.81257226869052,20.262768064689173,24.94740125762422,2021-03-24
12.520643431635389,10.871919327321471,13.921756946136973,26.93003302925448,23.117624252909714,30.279155001572818,25.1984978308026,22.387996610629067,27.544145132863346,16.652144503084813,14.837195421095666,18.18656043261726,22.01148897483705,19.440546442824783,24.15211970507111,22.91422923330618,20.369819104762286,25.03884221087557,2021-03-25
12.648172069217646,11.008279917133805,14.036698147696807,27.213652091852783,23.434738911607425,30.516993944636678,25.318699837310195,22.51611849240781,27.65278063991323,16.714885155727348,14.902404296439457,18.24388352040437,22.139989521857714,19.575154822256806,24.26501494676179,23.019072973993204,20.481125603480816,25.13395520831264,2021-03-26
12.781940043870339,11.150367414087253,14.155433828905677,27.5061340044039,23.76670454545455,30.761490248505815,25.443412418655097,22.64971156453362,27.76393973698482,16.77884115067271,14.970219839441016,18.295991972050842,22.271339199038476,19.71560064409757,24.380459189176698,23.127026006794747,20.597137663163334,25.231142441340673,2021-03-27
12.91707287350719,11.295617535949305,14.278572386058979,27.810160427807485,24.111921594841146,31.01761717521233,25.575398590021692,22.789522437635576,27.878320431127978,16.844529101315693,15.039074184196833,18.349238459823084,22.40620213569194,19.86165080820377,24.499322888577282,23.241581070073313,20.717983281346232,25.33068513698766,2021-03-28
13.02330002437241,11.409020229100658,14.374646904703873,28.048906888958793,24.384704309531298,31.215412865681035,25.678851681127984,22.898511591648585,27.966533622559652,16.89605664164127,15.093410391734185,18.392339441016873,22.511216234956933,19.976229563770282,24.59101819036319,23.33138696282757,20.81236480042914,25.407522102795383,2021-03-29
13.134980502071654,11.527603582744332,14.473860285157205,28.2975935828877,24.66968268323372,31.418108288770057,25.78486035791757,23.01245864967462,28.056878118221256,16.949992566713743,15.149041663569465,18.438457593101912,22.619716627887268,20.095542166818188,24.685064486802162,23.423477638924762,20.910725220034568,25.48605710964973,2021-03-30
13.247532293443822,11.648404521082135,14.572397026565925,28.54690154136521,24.95803987102862,31.6234881251966,25.890822939262474,23.127931263557485,28.147801721800434,17.003445328179588,15.204607522485691,18.484878094105405,22.728816432192552,20.216165154013282,24.777934110975853,23.516197127133292,21.010185961496433,25.565096308584824,2021-03-31
13.35809773336583,11.769531440409457,14.668709785522788,28.796075810003146,25.246072664359858,31.825655080213902,25.996742136659435,23.242302738611713,28.236956616052066,17.055745930275776,15.259194231769866,18.52999219504943,22.837252107185233,20.335897845817218,24.867852250489236,23.60764309697415,21.10857816939185,25.642479983311148,2021-04-01
13.4668474287107,11.890973982451865,14.764000731172311,29.043134633532556,25.535089650833594,32.02238085876062,26.100234544468545,23.356931127982644,28.32483107375271,17.106507842117,15.314279528729651,18.57414108377314,22.9434010817141,20.45592912615375,24.956503844553676,23.6969820992192,21.20729188603898,25.718667474619036,2021-04-02
13.576048013648549,12.012396721910797,14.857659639288324,29.287024221453287,25.820847750865052,32.21858367411136,26.20192380694143,23.470269251626902,28.410934585141,17.156537575262025,15.367363041700736,18.616791607819813,23.04771252908455,20.574813935929242,25.04291473411714,23.784806190769476,21.304525162418294,25.79315687521109,2021-04-03
13.68332317816232,12.132415305873751,14.949508895929807,29.52569204152249,26.100983406731675,32.41221374646115,26.30242136659436,23.582630016268975,28.49480178958785,17.205151267375307,15.41886233553854,18.658011410094403,23.150520054856155,20.692322218284357,25.127726859485026,23.87125543877774,21.400618878270716,25.86562528559792,2021-04-04
13.771252741896173,12.235221788934926,15.027333048988545,29.622514941805598,26.213864815979868,32.48942041522491,26.403040943600868,23.694873847613884,28.578506643167028,17.262023340518844,15.480241581803316,18.705482606110163,23.23904802995516,20.792853020940875,25.20084387567992,23.96010470268015,21.499267627600183,25.93964561023583,2021-04-05
13.85617231294175,12.337132890567878,15.102979527175238,29.717898710286253,26.32485883925763,32.565184413337526,26.500370119305856,23.806353036876356,28.65933934381779,17.316702594216903,15.541602988181074,18.750870066156246,23.326262385010093,20.8927653050218,25.271799235711974,24.047279121053784,21.5973513400751,26.010995172153457,2021-04-06
13.943504752620035,12.434925664148185,15.176134840360712,29.810136835482858,26.4334955960994,32.63772923875432,26.595103036876356,23.91554019793926,28.736328023318872,17.370497286850515,15.600289526499667,18.793575968185536,23.411068308242292,20.990036673498008,25.34051832133997,24.130752190411858,21.693040698945026,26.07874555460632,2021-04-07
14.029996344138436,12.530966670728736,15.247075310748233,29.895454545454545,26.53650519031142,32.706085640138404,26.687811822125813,24.02199030639913,28.810538367678962,17.42274957258604,15.658955437448896,18.835219839441017,23.49344499745751,21.084966023082732,25.406843690771527,24.212216637196274,21.786719051119544,26.14430180001192,2021-04-08
14.114574701437972,12.62589324884231,15.31455642213015,29.976399811261402,26.633552217678517,32.7705988518402,26.777529826464207,24.12619726138829,28.882441499457705,17.472403924775143,15.714556604474836,18.874962647736563,23.57323142826325,21.177273410173044,25.470772917083995,24.291170802455646,21.87793465519639,26.20777064748773,2021-04-09
14.194973190348525,12.71751523275652,15.380763161101632,30.053483799937087,26.724375196602704,32.831703365838315,26.86454582429501,24.227123101952277,28.95093255151844,17.52036720434104,15.768884635397306,18.913219542109566,23.650021572645883,21.266373407091237,25.53205267577854,24.367609719269662,21.96640583712475,26.268639659865297,2021-04-10
14.26973555934682,12.805736960760417,15.443242444552768,30.123977665932685,26.809491585404214,32.88659208870714,26.94788909978308,24.32594353308026,29.01808046366594,17.56681409351074,15.821988961569907,18.950283765702814,23.72328535987796,21.35298592384856,25.59120668135661,24.440658216279576,22.05300727157133,26.327622682931676,2021-04-11
14.349329758713136,12.897993236656106,15.509791615890812,30.194156967599874,26.8957785467128,32.94267065114816,27.03573345986985,24.428910791757055,29.08732809110629,17.612458187764812,15.875470712852154,18.98758901360291,23.79940135907669,21.442758370957055,25.652463596160068,24.517081238948602,22.142748048000318,26.388730157153358,2021-04-12
14.42488423105045,12.988218986107727,15.574015354618568,30.26079742057251,26.978806621579114,32.995885498584464,27.12057212581345,24.529456277114967,29.15393031453362,17.65638519289378,15.927465621051068,19.023285326692932,23.87183768124875,21.530052930027583,25.710985715826613,24.590985039636024,22.230316939185027,26.447137563824928,2021-04-13
14.500182793078235,13.076414818425544,15.635035339995126,30.324630386914123,27.057411921988045,33.046594841145016,27.202651843817787,24.627168519522776,29.218598562906724,17.69956886939716,15.978130900170967,19.056885453058793,23.942485785167264,21.61511945852659,25.767149251891464,24.662668626944548,22.315454473208433,26.503300617884886,2021-04-14
14.570253473068487,13.163131245430174,15.694098525469167,30.38537275872916,27.133961544510854,33.09649378735451,27.282169197396964,24.723328904555313,29.281345851409977,17.741801085259794,16.027005686463987,19.08990466810377,24.01104442424149,21.698334399124768,25.822096360386457,24.73222041205571,22.39897636739316,26.558360866628252,2021-04-15
14.634950036558616,13.247450036558616,15.751571106507432,30.445816294432213,27.207012425290973,33.141617647058816,27.359861713665943,24.817358866594358,29.34180484002169,17.781636066304912,16.07401341708169,19.121173344235487,24.077388014854307,21.779394232399035,25.87492850208793,24.799794369499136,22.480438231379015,26.611080454175195,2021-04-16
14.699305386302706,13.331038873994638,15.807596271021206,30.502878263604906,27.27586151305442,33.186810710915374,27.43506507592191,24.90923529013015,29.40099640726681,17.819805991228723,16.119346985802423,19.151821712629154,24.141776969659613,21.85835728153844,25.927204416228797,24.86509943774462,22.559874684600565,26.662609619931256,2021-04-17
14.766037046063856,13.412471667072872,15.86397666341701,30.55864265492293,27.344948490091223,33.230118354828555,27.508670010845986,24.99889953904555,29.457579582429503,17.856050695012264,16.16377908273248,19.181475693153942,24.20467355964066,21.935690671371557,25.978026642217667,24.928718733236643,22.637449287743628,26.71190024437248,2021-04-18
14.83225079210334,13.492692237387278,15.916334694126247,30.612543252595156,27.411675055048757,33.27119259201006,27.58003931670282,25.0869869170282,29.512920620932753,17.892068683565004,16.20698282910875,19.210092730246043,24.26565711820269,22.011489514153197,26.027016772732175,24.990639341982398,22.713540172451474,26.759976456797727,2021-04-19
14.89796490372898,13.57116500121862,15.968592493297587,30.664249764076754,27.476378184963824,33.31248859704309,27.649037418655098,25.173043383947938,29.566876898047724,17.92778562402438,16.24928844867316,19.237668363933697,24.325177589102733,22.085530995269426,26.07430905897037,25.051095702620547,22.787902916575607,26.806772346174476,2021-04-20
14.961546429441873,13.647093894711185,16.01874207896661,30.712535388486945,27.540173403586035,33.35093858131487,27.716000542299348,25.25748237527115,29.618715767353578,17.96107931316435,16.290309410540402,19.264189957630265,24.383179499822795,22.15785926159915,26.12037178143828,25.10953946714879,22.860737140643316,26.851650606957662,2021-04-21
15.023220814038508,13.7205974287107,16.067953326834022,30.758367411135577,27.601726958162946,33.38802650204466,27.780498915401303,25.339795417570503,29.66907510845987,17.99342154166357,16.329635954805617,19.28948338660522,24.43905419356827,22.22798180193229,26.164608649090095,25.166114676256136,22.931560755369247,26.895019221981602,2021-04-22
15.083073360955398,13.793829819644161,16.1148446258835,30.802768166089965,27.662450456118275,33.424120792702105,27.843133134490238,25.42062906724512,29.717492340021693,18.024500111499293,16.367719839441015,19.313558128298517,24.49316609396428,22.297026557467987,26.207098093902644,25.220165696461567,23.00096825144538,26.93729427016073,2021-04-23
15.138039239580795,13.864999999999998,16.160811601267362,30.845250078641083,27.721013683548286,33.458630858760614,27.90368356832972,25.498406114425165,29.764871271691966,18.05401397457816,16.404016390396198,19.33675945885676,24.545301785906897,22.3634364839669,26.247810337920093,25.272244849303636,23.06765839508871,26.978113712673593,2021-04-24
15.192091152815014,13.934910126736536,16.204327930782352,30.886804026423402,27.777759122365524,33.4918897452029,27.9628023318872,25.574704650216916,29.811068194143168,18.08250204415372,16.438486211253995,19.358341819668475,24.596279489036473,22.42842550503105,26.28732653281353,25.323098166213022,23.132776955476526,27.017732700216552,2021-04-25
15.25957226419693,14.021561052888131,16.260681513526684,30.924638251022333,27.828925762818496,33.52322782321485,28.02308568329718,25.651804433297183,29.857341851952278,18.110729948710325,16.473126811863526,19.379353118263584,24.649139405519517,22.49593444227006,26.328300075504256,25.374690560864643,23.19852825184273,27.05730430333976,2021-04-26
15.325152327565196,14.104181696319765,16.31456556178406,30.960655866624723,27.879317395407362,33.552955725070774,28.08104392624729,25.726851681127982,29.90183378524946,18.137816843826656,16.506530327807926,19.39970564186427,24.700083208776984,22.561475954204354,26.36764237946284,25.424210756362626,23.262444966522956,27.095435002880812,2021-04-27
15.393955642213015,14.186301182061905,16.36740890811601,30.997223969801823,27.928394935514312,33.58152642340359,28.13705395878525,25.800447668112803,29.94521522505423,18.16332044897049,16.538305582397978,19.419471679179367,24.74964867405273,22.62566748077723,26.40591102054024,25.47201835773747,23.324863111676237,27.132505562950744,2021-04-28
15.45342432366561,14.268315257128931,16.41936418474287,31.031511481597988,27.9767627398553,33.60933666247247,28.19215970715835,25.871722478308026,29.98698129067245,18.187913476547983,16.5692605738497,19.438148554225823,24.797905912445877,22.688208699939906,26.442819159591355,25.518836548586414,23.3853612441142,27.168178580652853,2021-04-29
15.510803070923714,14.348883134291983,16.46988362174019,31.06472947467757,28.02199630386914,33.636134397609304,28.24536740780911,25.94218017895879,30.027777928416487,18.211443544190885,16.598962499070836,19.456108488812905,24.84478943556713,22.749709347119282,26.47869524014978,25.563927244551287,23.444925744541354,27.202827618063697,2021-04-30
15.568608335364367,14.427168230563002,16.51971971728004,31.09801038062284,28.0672267222397,33.66167741428122,28.297348156182213,26.01013367678959,30.06753314804773,18.23348695458262,16.626863524864344,19.47295212963651,24.890159791669877,22.809043368722744,26.513491840917144,25.607766276597857,23.502174021020007,27.236333866449446,2021-05-01
15.628460882281258,14.504508895929808,16.569014440653177,31.130677886127714,28.111942827933312,33.68612849952815,28.34757863340564,26.077834937635576,30.106224172993493,18.25464208726678,16.654350702445548,19.488805470898683,24.934270459343267,22.868008459558993,26.547550503104922,25.650075497188723,23.559126865078575,27.269065821627954,2021-05-02
15.673824031196686,14.563499573482815,16.605764075067025,31.185026737967913,28.188171988046555,33.730172617175214,28.390772776572668,26.134626694685462,30.139171502169198,18.273176986545753,16.678386791050322,19.502714450308478,24.974447971400835,22.92073547313435,26.57804636577962,25.68661017622633,23.60716368982576,27.296930840601593,2021-05-03
15.717048501096759,14.622448208627835,16.642528637582256,31.241648317080845,28.264462488203836,33.77222279018559,28.432333242950108,26.191271014099783,30.170878660520607,18.2904445105181,16.700913550880845,19.515881401917788,25.0129751760482,22.97304894679261,26.607593725441852,25.721687560844774,23.65468907078855,27.323739941986368,2021-05-04
15.759011698757007,14.67988453570558,16.677838167194736,31.29877319911922,28.339620949984273,33.8131660899654,28.47313313449024,26.246206887201737,30.20104189262473,18.307477885973388,16.72248754924552,19.528330483906934,25.050974621323018,23.02380479837281,26.63586452378384,25.756069576619712,23.700707984821097,27.34924259432181,2021-05-05
15.798397514014136,14.735517913721669,16.71133834998781,31.35870556778861,28.41522491349481,33.85496146586976,28.511991594360087,26.298847003796094,30.230599444143166,18.322935404742438,16.74259737604995,19.53975860402884,25.087318366026164,23.07288380048384,26.663312826478883,25.788661514314665,23.744653408300714,27.373987890648284,2021-05-06
15.838289056787715,14.78890628808189,16.744195101145504,31.417198804655552,28.491680559924504,33.89662708398867,28.54945770065076,26.349995729392628,30.258601613340556,18.337281647216233,16.76207611685126,19.550699472236673,25.122541103594926,23.120794990523446,26.689683768124876,25.819948145351955,23.787337383029023,27.397417400115234,2021-05-07
15.876803558371924,14.840873750913968,16.77593163538874,31.477964768795218,28.570423875432525,33.939338235294116,28.585618221258134,26.398948888286338,30.285647505422993,18.350999777001412,16.780018211551326,19.56084999628336,25.156763024484952,23.167052637255956,26.71522974867867,25.8501102656309,23.8280019072974,27.419901605308645,2021-05-08
15.913538873994638,14.890455459419934,16.806067511576895,31.53722868826675,28.64862731991192,33.98145132117018,28.620074566160522,26.446155029826464,30.311347952819958,18.36382591243589,16.797654240689806,19.57037946926336,25.189346194739358,23.211916305838482,26.73966912954374,25.878785289968807,23.867304551685766,27.44131951204975,2021-05-09
15.948452351937606,14.939834572264198,16.834288934925663,31.596390374331552,28.72818810946839,34.022897137464604,28.65162147505423,26.48987357646421,30.334771624186544,18.37560023786516,16.813792648479893,19.579343454991452,25.21993774750759,23.25442293172258,26.762435282062345,25.905047384419763,23.903651481135636,27.460902390082055,2021-05-10
15.982549354131123,14.986243297587132,16.862014379722154,31.65496225228059,28.807863321799314,34.063592717835796,28.681790943600866,26.53143261930586,30.35698095173536,18.38698059912287,16.82879748011596,19.58762896751654,25.249699523860887,23.295258871750615,26.78417946900473,25.930194901952994,23.938113116643162,27.479331750541395,2021-05-11
16.012978308554715,15.032164574701437,16.88827839385815,31.712480339729474,28.885887464611514,34.10429498269897,28.711298806941432,26.571318872017354,30.378478646963124,18.397442949527985,16.843100237865162,19.59541570653386,25.278480515278055,23.334754765243385,26.805310992803978,25.954612282200543,23.971161414976258,27.49719085887986,2021-05-12
16.04185352181331,15.07563703387765,16.91348677796734,31.765452972632904,28.964978766907834,34.144822664359864,28.738865238611712,26.60991452006508,30.3988579175705,18.4070133055824,16.856197688247978,19.602927413959712,25.30581613942093,23.372969320615745,26.82547232537713,25.977368724296188,24.002941906900045,27.514056831502195,2021-05-13
16.073549841579332,15.11780252254448,16.937570679990248,31.819086190625985,29.041465083359547,34.18480025165146,28.765338937093276,26.646662283080264,30.418118221258133,18.41609678138705,16.868780383557574,19.609468148368393,25.33202536326795,23.409601445367276,26.84472498728755,25.9991943655256,24.03323083265452,27.52991223451811,2021-05-14
16.103387765049963,15.159109493053862,16.960892639532048,31.871846492607737,29.11896508335954,34.2233379207298,28.790364696312363,26.682005626355753,30.43620126084598,18.424830892737678,16.88074109863971,19.61585445625511,25.35735704269843,23.445211643065164,26.863061042883334,26.0198656944748,24.062324469036213,27.54491069477281,2021-05-15
16.130556909578356,15.19832470143797,16.982791250304654,31.924103491664045,29.196445816294432,34.26119219880465,28.814551247288502,26.7157670824295,30.453728511388288,18.433315988998736,16.891625659704157,19.621646658737827,25.381939072684407,23.47952782871319,26.88057202181919,26.039855561957364,24.08997139053901,27.559232561142785,2021-05-16
16.15937119181087,15.23673287838167,17.00418047769924,31.976596413966657,29.27398435042466,34.29906731676628,28.83963801518438,26.751955734815613,30.472125813449026,18.441459154092023,16.902743811789193,19.627880398424143,25.406665177126833,23.515174776954254,26.89866646378107,26.06041364512348,24.119459201716563,27.574319333240613,2021-05-17
16.185723860589814,15.273026139410186,17.024273092858884,32.027579427492924,29.351844133375277,34.33619652406417,28.864072668112797,26.786325786334054,30.4894193329718,18.449130305508064,16.91339515349736,19.63343399241805,25.43074872490254,23.54955602724317,26.915744294805616,26.080367750779807,24.147489718474958,27.588482307829853,2021-05-18
16.210394833048987,15.30982969778211,17.044061052888132,32.07750865051903,29.42696681346335,34.37302650204467,28.8875704989154,26.819393844902383,30.50618289045553,18.456277410243068,16.923301679922695,19.638844309819373,25.453143442686102,23.58264334252739,26.93252534785891,26.09949536089643,24.174367164683215,27.602201984781356,2021-05-19
16.234243236656106,15.344154886668294,17.063151961979038,32.12691884240327,29.501828011953446,34.409357502359235,28.9101613340564,26.851813177874185,30.522364831887202,18.46340593176243,16.933027763324162,19.643523191853117,25.474669091021156,23.615157249179468,26.948691272323835,26.11795343015517,24.20072104782151,27.615358412969623,2021-05-20
